order_id,customer_id,order_date,order_amount,status
2f632ab6-bbe6-439d-b2c3-13922546f2c5,CUST0384,2026-01-08T04:26:00,4837.26,pending
b242389d-ad7a-46bb-8a41-45e9d9e56de4,CUST0266,2026-01-08T04:33:00,795.46,pending
5a72d52b-6a76-465f-9d56-67f0e716e9f2,CUST0012,2026-01-08T04:40:00,1256.46,refunded
1ff0bdac-1ce8-45f0-bd5d-fcb99c8a5a85,CUST0243,2026-01-08T04:47:00,3536.86,refunded
60781aa4-246a-4300-8092-fc77513a3139,CUST0252,2026-01-08T04:54:00,2213.44,completed
a8418441-cecc-49a1-add0-3d48df40d812,CUST0331,2026-01-08T05:01:00,1968.61,completed
4fd696d2-5597-4ac6-af70-836704f6027e,CUST0383,2026-01-08T05:08:00,2361.54,completed
a72f50e5-9365-4af5-8e81-9beeafbd51a4,CUST0276,2026-01-08T05:15:00,3735.87,refunded
6920c36f-7e41-4efd-bc77-9c0a9dd9d83f,CUST0291,2026-01-08T05:22:00,1220.59,pending
6f14e2bf-26b6-49a8-a2d1-6e065fb4b69f,CUST0444,2026-01-08T05:29:00,4749.75,processing
518f6cae-45a0-43b1-a812-d972cd71d750,CUST0193,2026-01-08T05:36:00,3866.93,pending
ab67609b-37f7-472a-80a4-b3d4dd7cbb2a,CUST0017,2026-01-08T05:43:00,2063.54,pending
7cc9c7f7-5fc9-452f-a5ac-4f295e479f14,CUST0142,2026-01-08T05:50:00,3006.9,pending
e7bd04e9-2eda-4ad9-838c-f059dd32552e,CUST0155,2026-01-08T05:57:00,4822.6,completed
8b9aa180-3a08-4113-9969-b647ddd13a56,CUST0324,2026-01-08T06:04:00,423.77,pending
cb26d58f-32d5-4742-bf69-d926bb17eb62,CUST0338,2026-01-08T06:11:00,4959.54,pending
2bf7c0be-0c04-40ce-b812-44fe42acbc5f,CUST0393,2026-01-08T06:18:00,4229.44,refunded
7cd244de-8032-4dcd-80c9-f7b38143b38d,CUST0002,2026-01-08T06:25:00,95.61,processing
866aa5f0-fea5-4d6d-8a53-867749bba6f9,CUST0490,2026-01-08T06:32:00,3924.44,completed
64682d8e-ae33-4344-a199-d8292cf46cbd,CUST0451,2026-01-08T06:39:00,4174.65,refunded
2a395017-73b7-4cf7-b5aa-37b06136a2eb,CUST0063,2026-01-08T06:46:00,4870.57,pending
46a16f42-afd1-47bc-8ed1-ee118ae994fa,CUST0046,2026-01-08T06:53:00,4819.84,processing
afed4079-a40f-4b86-ae8a-b6def719daad,CUST0454,2026-01-08T07:00:00,3696.51,cancelled
562fcc21-6439-4597-a3ee-b0ef94e1e389,CUST0116,2026-01-08T07:07:00,3606.64,pending
5a35e573-2bcb-451f-8d67-aeff106ab9fc,CUST0259,2026-01-08T07:14:00,4218.53,refunded
088046d1-c79d-4881-a194-72de1b58bdfe,CUST0346,2026-01-08T07:21:00,1994.43,cancelled
377ea0f9-c094-4013-ba70-cacb77c22162,CUST0075,2026-01-08T07:28:00,1007.77,completed
06f6be59-f78e-4792-bfbf-0a5d7ca56c01,CUST0411,2026-01-08T07:35:00,3215.48,cancelled
40a93bea-7e9c-496c-8ad7-ffa26a4de351,CUST0344,2026-01-08T07:42:00,2534.33,completed
7cd690c9-82f6-44f8-b6f5-2a3fd31acd40,CUST0074,2026-01-08T07:49:00,2362.07,cancelled
736e26c9-e446-488e-a44b-995f9d754d0c,CUST0123,2026-01-08T07:56:00,3127.88,refunded
5f52745d-3dfa-44ca-8c1f-ebc0e62ede3f,CUST0216,2026-01-08T08:03:00,2844.97,pending
ad662821-2883-4d9b-8b62-2a8fbb22d0a0,CUST0158,2026-01-08T08:10:00,1572.92,cancelled
603c52b4-7107-4673-bfe5-0cfef148a3a4,CUST0143,2026-01-08T08:17:00,2601.23,refunded
c074cc10-96d6-4fa3-824d-a92479ffb215,CUST0446,2026-01-08T08:24:00,4710.65,pending
bdc74f98-48d5-4b2f-90f2-74abdd15be56,CUST0370,2026-01-08T08:31:00,1284.51,completed
e5acd002-407b-4aee-b43f-e6981731a786,CUST0380,2026-01-08T08:38:00,2733.72,pending
9e9db020-4297-44f0-822a-41b551ee5316,CUST0001,2026-01-08T08:45:00,789.37,processing
8bda225a-7f8f-4a73-a4e6-eb4558cf3c2d,CUST0419,2026-01-08T08:52:00,2664.08,refunded
348455d7-36ee-42c3-824c-cf64875ef685,CUST0089,2026-01-08T08:59:00,4485.51,cancelled
754adbe0-ca9b-4bcd-8865-7395c94662d5,CUST0383,2026-01-08T09:06:00,2611.21,processing
e74ced27-33d8-4f62-a5a3-e42713dde1a6,CUST0264,2026-01-08T09:13:00,2611.08,completed
35a0dc93-2aa4-456b-b2cc-504ee7722780,CUST0449,2026-01-08T09:20:00,3906.16,cancelled
025ead17-95d0-4182-b2ce-e0a5bfc7fae4,CUST0334,2026-01-08T09:27:00,3981.02,pending
260c484a-731f-4c88-a377-3e4ad6c0a1fd,CUST0187,2026-01-08T09:34:00,646.04,cancelled
9aee6505-2653-4d76-9149-80326b727048,CUST0047,2026-01-08T09:41:00,2142.77,refunded
e2aa5bab-3fe7-4a4f-8a78-99a77f07eb8e,CUST0150,2026-01-08T09:48:00,4195.42,pending
cd49d7f4-1424-4feb-9ceb-96ab6a56cf63,CUST0257,2026-01-08T09:55:00,3942.03,pending
da638a7e-8510-4227-ab25-222d4014f0b3,CUST0479,2026-01-08T10:02:00,4908.47,completed
44ced07f-92c1-49c8-b27e-0fe0ecf03738,CUST0082,2026-01-08T10:09:00,1996.45,cancelled
df0867f3-1ce6-4030-85d1-c9cc220264b1,CUST0402,2026-01-08T10:16:00,3659.36,cancelled
1064d061-1dc8-4d6a-a9a4-433e5c3686a1,CUST0207,2026-01-08T10:23:00,1736.85,processing
2ca0c27d-8760-482c-a40c-14901159b31e,CUST0233,2026-01-08T10:30:00,4540.7,refunded
a2a9b132-ef79-4874-823a-787fb3fe0444,CUST0267,2026-01-08T10:37:00,729.7,processing
0fccab78-6c34-4a40-bfe9-94c22546214d,CUST0210,2026-01-08T10:44:00,2255.01,completed
3241956f-e759-44b2-bb35-6abd4eecde41,CUST0336,2026-01-08T10:51:00,1537.33,refunded
ff8a1d6d-001f-42f1-bf33-4e313d6fcbaf,CUST0271,2026-01-08T10:58:00,4237.93,pending
f5c652e0-019e-495f-8db3-e604d7d817b7,CUST0391,2026-01-08T11:05:00,2620.76,processing
4c1e8140-d9c2-471e-8675-7ad717f1ce9e,CUST0047,2026-01-08T11:12:00,2255.18,processing
f751c86c-d85f-4742-afab-2887730f0452,CUST0032,2026-01-08T11:19:00,4221.98,pending
6a92c359-7c4d-4d74-b16c-1a7cc863a4d2,CUST0152,2026-01-08T11:26:00,3642.6,cancelled
d793e065-2146-4d0b-a343-297b1b3f63ea,CUST0489,2026-01-08T11:33:00,1625.16,completed
3ae331dc-6910-40c5-9044-e52aaa195c79,CUST0089,2026-01-08T11:40:00,3954.06,processing
fc646a71-7dd3-4ea4-b406-ddce885b0130,CUST0170,2026-01-08T11:47:00,3069.64,cancelled
96600695-6300-431d-8efc-63f3202c1d22,CUST0027,2026-01-08T11:54:00,3334.58,pending
c8661cff-d18a-4b87-81db-16ece15f8bb4,CUST0216,2026-01-08T12:01:00,226.85,cancelled
01d3f30a-bd01-43a4-94d8-a528dad214ff,CUST0338,2026-01-08T12:08:00,4503.65,completed
2e5a2305-190b-4968-b7bb-56965378a476,CUST0054,2026-01-08T12:15:00,3889.44,processing
2caa4dd4-5fd7-4978-8d81-56982ad75771,CUST0453,2026-01-08T12:22:00,1249.06,cancelled
45fa5ecf-8d8d-4cde-b7d5-8f363c8ccf1e,CUST0155,2026-01-08T12:29:00,805.95,cancelled
60ed4d4d-a307-4cde-8e70-2ed5c1a80efe,CUST0325,2026-01-08T12:36:00,3269.29,processing
1b1232f6-5098-4f21-97dd-080e46576627,CUST0370,2026-01-08T12:43:00,2837.36,refunded
38f00dc4-0ec0-4e1b-9512-10a8521ee3b1,CUST0041,2026-01-08T12:50:00,4982.39,completed
0328dd58-0af1-49de-b9e2-99a4e4b72cda,CUST0311,2026-01-08T12:57:00,2099.44,processing
461d8798-cbd6-4767-9f15-dcedbae9c5d1,CUST0251,2026-01-08T13:04:00,4246.69,cancelled
e4d39ddc-f77b-4080-83d6-053e2f6970f8,CUST0118,2026-01-08T13:11:00,4727.55,processing
3a885ee5-c493-4c53-9b90-da3e8dc5b544,CUST0307,2026-01-08T13:18:00,2318.16,completed
aee0e676-3182-4c91-b9f8-75ad2e2ec571,CUST0143,2026-01-08T13:25:00,389.55,completed
b8fed91b-2a31-4eda-855f-c98d96d8132f,CUST0162,2026-01-08T13:32:00,1313.11,processing
18c015e9-d0ff-4b86-9910-42143cb3d4af,CUST0160,2026-01-08T13:39:00,1072.73,cancelled
25876186-6955-41e9-8557-d2769f1845f3,CUST0198,2026-01-08T13:46:00,4766.6,processing
1fc8fe55-3857-4601-bc8c-9288dbc9c616,CUST0172,2026-01-08T13:53:00,2415.65,completed
ab0bd65f-4524-4d4a-b041-9baf532144d7,CUST0195,2026-01-08T14:00:00,3675.03,refunded
887149eb-6a7f-475d-b143-664569a21c78,CUST0060,2026-01-08T14:07:00,3831.63,refunded
5f61adcb-dd2e-4a0a-bd84-ab1826fc0177,CUST0137,2026-01-08T14:14:00,3996.52,completed
c866b2e6-6421-41c4-9b58-3571b9718824,CUST0271,2026-01-08T14:21:00,949.94,refunded
c9070198-79af-4dbe-8e99-7cf9879f09d9,CUST0246,2026-01-08T14:28:00,385.33,cancelled
3db54b36-ef08-462a-acf6-7b651027b31a,CUST0037,2026-01-08T14:35:00,3631.67,completed
cdd77b7c-bbbe-4512-9bed-9713e8fa3840,CUST0200,2026-01-08T14:42:00,2152.73,processing
9c209467-1283-4e12-81b2-0136f3868021,CUST0422,2026-01-08T14:49:00,2621.82,cancelled
dffee54d-c702-4a7e-9d8e-a3f7e9e80787,CUST0285,2026-01-08T14:56:00,2003.93,refunded
2e36ef5d-75eb-4572-89c9-3e18530ec335,CUST0488,2026-01-08T15:03:00,4248.76,cancelled
2a1f1acd-7174-4a77-99a1-bed4e3bf5b9e,CUST0168,2026-01-08T15:10:00,483.79,cancelled
61a455b5-479e-4603-b900-7f4fb4369f58,CUST0003,2026-01-08T15:17:00,2556.49,processing
4d106adb-4b76-4819-8dd6-404abdf5144f,CUST0331,2026-01-08T15:24:00,1347.21,processing
9219c49f-9176-4524-b618-db6b3186eacf,CUST0208,2026-01-08T15:31:00,3226.51,processing
89e13035-a72c-4058-8101-7fce906f35c4,CUST0288,2026-01-08T15:38:00,753.26,completed
b28fb394-9192-4341-bed6-e95bc04abfd3,CUST0450,2026-01-08T15:45:00,359.97,cancelled
4f595eb8-454a-4fad-92e9-33b18ed5cf6d,CUST0480,2026-01-08T15:52:00,1894.64,pending
c936327f-1f59-481d-bf59-e764c7f54fd7,CUST0035,2026-01-08T15:59:00,4384.24,refunded
87d0885b-d44b-4b45-bedb-224926d10900,CUST0447,2026-01-08T16:06:00,1126.71,refunded
c3dfcc87-578d-4c76-ab4d-2d0a6a52e140,CUST0379,2026-01-08T16:13:00,942.56,processing
ace3bc66-d7a1-46b7-a459-7ad65793cfde,CUST0306,2026-01-08T16:20:00,1334.0,pending
874ea095-d43d-4ec3-bac1-04b454fcbbee,CUST0079,2026-01-08T16:27:00,452.17,completed
194bb813-f5c9-4b79-a6f3-835b7bb9b9e0,CUST0136,2026-01-08T16:34:00,1934.74,processing
687cfb51-6e0e-4467-85cf-ecd8b5a0960f,CUST0247,2026-01-08T16:41:00,2918.49,pending
d17dbf3a-f4d4-451f-9afb-dfa738a9d6c3,CUST0436,2026-01-08T16:48:00,1683.7,completed
23d538ec-84f8-48d7-bd04-26a15b663966,CUST0056,2026-01-08T16:55:00,392.24,processing
5511c2c8-cce5-4832-8ce0-653c6cfc4ab2,CUST0284,2026-01-08T17:02:00,4398.85,pending
9f2dc517-8898-4df5-b0b1-c331d1091fcf,CUST0403,2026-01-08T17:09:00,3281.06,cancelled
bb306edf-fd2e-430d-8262-c9ff1d850d99,CUST0261,2026-01-08T17:16:00,631.05,cancelled
d0df36f5-a927-437a-8a76-547670a48b06,CUST0204,2026-01-08T17:23:00,342.36,pending
bd593d58-00e3-4d8f-a1b5-cffb4bf79f9b,CUST0238,2026-01-08T17:30:00,2694.22,processing
7c737769-d0bd-460c-b801-137259ad0630,CUST0172,2026-01-08T17:37:00,3513.45,pending
f8fb0510-593a-4f25-abfd-8f4b5d41d830,CUST0374,2026-01-08T17:44:00,427.66,cancelled
39520594-75a3-4cf3-a622-14aa3f7a6069,CUST0435,2026-01-08T17:51:00,222.63,processing
9d990dd9-009f-4f9e-8364-f866a7aef23f,CUST0217,2026-01-08T17:58:00,785.11,completed
ebedc38b-2a7b-4513-b972-bcfb9f948d71,CUST0059,2026-01-08T18:05:00,3362.23,processing
5703a14b-93f5-4690-9163-a60b8967f35f,CUST0374,2026-01-08T18:12:00,4359.7,pending
45808c40-5141-4332-8ace-eae9e617f47e,CUST0091,2026-01-08T18:19:00,4084.31,pending
09f210d5-ecfd-42fc-b371-24c770d52626,CUST0381,2026-01-08T18:26:00,2246.84,cancelled
e4cb6e25-4f60-4ddf-9dfc-2b635334f56f,CUST0175,2026-01-08T18:33:00,1129.4,pending
aec057e9-3d00-4d3b-b640-6bff7c9fcbbd,CUST0263,2026-01-08T18:40:00,651.23,refunded
43feb517-a4f6-49a7-b2ca-a708c80eda15,CUST0469,2026-01-08T18:47:00,894.56,cancelled
534293e1-ef09-4882-9d56-dfd9f92c8d94,CUST0068,2026-01-08T18:54:00,2592.46,pending
b5d5ef13-d23c-43c0-9bea-83b347b1a0dd,CUST0100,2026-01-08T19:01:00,112.38,pending
15d4b1d8-1a39-4e1a-83de-29b46bd00830,CUST0497,2026-01-08T19:08:00,47.29,cancelled
72806b9e-b414-49fc-ab66-6acf7d7177ce,CUST0314,2026-01-08T19:15:00,128.83,completed
91e44280-f45b-426d-ab75-d5f71dd04c51,CUST0355,2026-01-08T19:22:00,842.08,pending
888b811a-ff6b-494b-a7fb-208bf4c4e893,CUST0375,2026-01-08T19:29:00,1961.86,pending
185b39de-7eb0-433d-92d7-12f72ca385a9,CUST0142,2026-01-08T19:36:00,4431.34,pending
037259d5-46c4-4348-a128-422fbe72c51c,CUST0056,2026-01-08T19:43:00,4712.04,refunded
41a8273d-2d0b-431c-a3d2-87c6a6b27519,CUST0080,2026-01-08T19:50:00,3890.12,cancelled
7d203a1c-9d52-4e3a-940b-d2ee28b6cedc,CUST0357,2026-01-08T19:57:00,245.2,refunded
ee9fb38e-9140-4206-b091-ed7d56dabeba,CUST0068,2026-01-08T20:04:00,2093.17,refunded
7bb979e1-bef5-46f5-977b-40fa7bd00902,CUST0257,2026-01-08T20:11:00,1490.62,processing
419ccb71-d2c1-4014-b278-c891a8a231ac,CUST0483,2026-01-08T20:18:00,286.12,completed
5c11ea46-9fe3-4e08-9794-f28486c59a38,CUST0043,2026-01-08T20:25:00,1221.67,refunded
ba57d4b0-f986-402d-b498-efab41492ba4,CUST0335,2026-01-08T20:32:00,3672.6,refunded
cc8f620a-afe3-4d1a-8b3e-4d6053ecb1a8,CUST0250,2026-01-08T20:39:00,974.49,completed
61710d79-f286-426e-b57c-e95569be4333,CUST0011,2026-01-08T20:46:00,57.03,refunded
69cd654e-d17a-4e86-bffd-420514c8a0cd,CUST0457,2026-01-08T20:53:00,530.12,processing
4c2ca764-658b-42a0-83eb-9b9693f6c28a,CUST0214,2026-01-08T21:00:00,4896.14,processing
e2dfd43b-80d2-494e-a52e-feced0c40224,CUST0229,2026-01-08T21:07:00,1337.7,refunded
cac96c0a-b833-4e32-8476-4486efc9c4f3,CUST0119,2026-01-08T21:14:00,2391.53,processing
87902e17-78dc-4ca0-8a5d-e18d0cad07c5,CUST0246,2026-13-45,99.99,completed
f5c71032-26e0-4a8d-9886-7df636dfd5df,CUST0343,2026-01-08T21:21:00,1973.46,processing
550a95fc-c9cd-4f68-b8e4-536f4480aae0,CUST0062,2026-01-08T21:28:00,1307.08,processing
208947ed-e650-46da-aa46-99378ee4c002,CUST0106,2026-01-08T21:35:00,1472.1,pending
8baebe37-ead6-4d13-ba86-09717c9b4191,CUST0239,2026-01-08T21:42:00,2019.05,completed
fd33ddd0-af87-4835-aa1a-1a4432754398,CUST0224,2026-01-08T21:49:00,659.51,cancelled
da39b41d-7e23-486b-84cd-f7457dcefe35,CUST0122,2026-01-08T21:56:00,4818.59,completed
72309db0-2f3e-43e1-9ce0-3c165b892840,CUST0153,2026-01-08T22:03:00,2948.59,processing
e9acf060-dba5-4906-b304-805b8d141718,CUST0361,2026-01-08T22:10:00,42.04,refunded
a7ac8a44-72ec-4448-8a2c-30dec2aee36e,CUST0372,2026-01-08T22:17:00,3812.31,processing
a447f6e8-d427-4820-b87c-ee534fd6cd56,CUST0358,2026-01-08T22:24:00,3901.11,cancelled
546e6ef6-cf96-4229-b0d6-c3954fb43c38,CUST0372,2026-01-08T22:31:00,2968.78,pending
08f758d0-36c0-4331-8c6e-4546f6913479,CUST0197,2026-01-08T22:38:00,2138.24,pending
7788a2fb-e428-4bba-bcd5-69e2abb5cfe5,CUST0465,2026-01-08T22:45:00,557.02,pending
c331e0e9-9ca5-493f-aafb-6feb30e748c0,CUST0276,2026-01-08T22:52:00,547.74,completed
1a1b4a0c-f3d5-43ea-8db7-c3e4a99f63d6,CUST0095,2026-01-08T22:59:00,4424.92,cancelled
22b8e0d1-b40e-454d-adff-57ba5ae97613,CUST0110,2026-01-08T23:06:00,1918.44,refunded
73bee70f-06cc-49a1-bf1f-108a8eebcbe6,CUST0239,2026-01-08T23:13:00,1972.66,processing
bf9d5822-ca18-45ca-9d5a-80209eeec7ba,CUST0400,2026-01-08T23:20:00,243.87,refunded
b58a2c58-90a3-4d8f-a29a-70424b1ea0eb,CUST0411,2026-01-08T23:27:00,3397.26,refunded
917cd6b9-c004-491d-bb04-571c4868834d,CUST0204,2026-01-08T23:34:00,595.17,completed
8b501966-b1ae-46f0-a556-e84f2e8510b2,CUST0124,2026-01-08T23:41:00,1281.68,processing
ab061288-b53c-4952-babb-4c240300d76d,CUST0157,2026-01-08T23:48:00,2242.99,cancelled
a8b39a23-44ce-45ab-8850-129a973113ed,CUST0051,2026-01-08T23:55:00,3439.19,completed
90806df5-e3cd-4640-8f5e-7332410acc08,CUST0171,2026-01-09T00:02:00,1924.88,refunded
5d8d98a8-08e2-42dc-aae0-29a82a7c51b1,CUST0488,2026-01-09T00:09:00,2880.39,completed
4df807d8-7d13-415a-a43a-8b3e125e99b2,CUST0063,2026-01-09T00:16:00,4251.89,processing
41cbef37-d17b-4442-8b37-2029249649ab,CUST0259,2026-01-09T00:23:00,58.82,processing
2abe3ef4-3355-48f2-9ae2-9e13e25886b6,CUST0458,2026-01-09T00:30:00,1299.19,refunded
a230ddc7-9ecd-4707-b8bf-6ca893646d9f,CUST0458,2026-01-09T00:37:00,1936.98,processing
b14384b1-83bf-4018-a806-ff200ec0a064,CUST0184,2026-01-09T00:44:00,4186.37,cancelled
d0a52aad-a5d3-497d-a21c-d4b2acc7b9dc,CUST0358,2026-01-09T00:51:00,3391.67,cancelled
6be7e2ff-b78d-4daa-bc8d-215b68a1800d,CUST0072,2026-01-09T00:58:00,214.5,refunded
a428eb2e-c195-4fb4-8bb0-5f9586024993,CUST0326,2026-01-09T01:05:00,2576.65,refunded
ca412c22-84fb-4d3d-b35e-2a22a4b80446,CUST0039,2026-01-09T01:12:00,2343.82,pending
b804424f-d18e-4354-bcc4-c3f0e0e92659,CUST0400,2026-01-09T01:19:00,806.13,completed
66586198-f64f-485c-874a-66b27f6b91cb,CUST0448,2026-01-09T01:26:00,649.12,completed
42808f24-a057-4628-9404-21d23db59b1b,CUST0388,2026-01-09T01:33:00,2812.96,processing
1f8721b5-f190-4c4b-8203-c553ae27d069,CUST0464,2026-01-09T01:40:00,3046.57,pending
b8c9d5db-556e-4639-bccd-7f469325dca7,CUST0340,2026-01-09T01:47:00,3706.13,processing
b8782f27-3950-4d3b-9e27-72e8d919c9c6,CUST0375,2026-01-09T01:54:00,2132.74,completed
06ed3158-0415-4e30-a4f6-5ffd128d6f3f,CUST0120,2026-01-09T02:01:00,4119.9,cancelled
c1d02160-5ef2-4b63-b01f-a66bfc01ab8d,CUST0363,2026-01-09T02:08:00,2117.41,pending
af55f893-5a7c-4b22-8069-584cad9b32bf,CUST0439,2026-01-09T02:15:00,100.08,refunded
773e1b57-2ebe-475b-bcb6-2cad56402717,CUST0460,2026-01-09T02:22:00,2327.35,processing
b610e87f-6214-406a-833c-62226a22db39,CUST0108,2026-01-09T02:29:00,760.74,refunded
dba91826-9449-40a7-b0d5-c0d8d98c4e99,CUST0155,2026-01-09T02:36:00,2481.65,refunded
48b6c010-be09-4bf6-8d36-c763fb12d97c,CUST0457,2026-01-09T02:43:00,703.89,refunded
1b05ba7f-6346-4e8b-88fd-c09ad308b5cf,CUST0341,2026-01-09T02:50:00,998.05,processing
bfb2024f-cdec-4f3a-8d15-9a584601b92d,CUST0425,2026-01-09T02:57:00,270.27,processing
e2a1deaa-7562-4244-af51-6ddbc0893abb,CUST0435,2026-01-09T03:04:00,910.3,cancelled
1e47d159-126f-4017-97d3-d0d655c4c5c4,CUST0329,2026-01-09T03:11:00,3072.77,pending
6da7f1e1-a3e1-438a-a09c-43d1a54a2ff2,CUST0320,2026-01-09T03:18:00,1354.95,processing
531e47a7-a4b9-40ef-a11c-5a20eeefff48,CUST0326,2026-01-09T03:25:00,4832.97,cancelled
52dca204-656f-4d55-a703-e47fca25242c,CUST0076,2026-01-09T03:32:00,759.15,pending
3384ca8c-4b3a-4aa8-bfdc-1e04188d0b2c,CUST0426,2026-01-09T03:39:00,1483.03,refunded
db45bb7c-59c2-4690-aad7-f15b729987aa,CUST0487,2026-01-09T03:46:00,3878.04,completed
cfffe7e5-9829-462e-a36d-a26a6540e1a5,CUST0251,2026-01-09T03:53:00,3595.93,pending
25ad548e-918b-4d0c-83b6-8863fff92a2d,CUST0368,2026-01-09T04:00:00,2628.0,processing
69985339-6f7d-4e31-a381-b49b949a493b,CUST0028,2026-01-09T04:07:00,4426.32,refunded
4a1e0f80-b6d8-415a-beee-304d9a83feda,CUST0120,2026-01-09T04:14:00,2159.46,completed
dd5a69a9-e47c-4e96-bc0c-8e11c61b5e81,CUST0500,2026-01-09T04:21:00,2193.48,processing
657cd98b-26ae-4772-a39e-e0ee49e673d2,CUST0002,2026-01-09T04:28:00,390.4,completed
1b18236b-03f8-4d5a-8568-30dfd4a15bdb,CUST0496,2026-01-09T04:35:00,2796.2,cancelled
84560500-713f-4bab-b06e-3a1f20f5b33c,CUST0025,2026-01-09T04:42:00,3555.36,pending
1d7ec156-61d3-42bc-a735-8c5bba5c9d6e,CUST0309,2026-01-09T04:49:00,2842.96,refunded
74a05d2f-3f7d-4969-ad57-5bf39f31b18b,CUST0214,2026-01-09T04:56:00,1626.8,refunded
6d272f9c-08cc-4137-b220-5f5a827225c5,CUST0469,2026-01-09T05:03:00,1920.34,completed
4aa3821d-6301-4462-be79-8662b10a899b,CUST0012,2026-01-09T05:10:00,2654.27,refunded
fd2e04c8-b63c-4838-ba85-1828e72535e1,CUST0449,2026-01-09T05:17:00,1498.05,pending
6ff406cd-d14d-4fe2-9c7f-7ac702002fed,CUST0093,2026-01-09T05:24:00,37.22,completed
76bd5a78-a4c1-494c-b83c-8f5e000893b2,CUST0129,2026-01-09T05:31:00,4771.74,refunded
767b9229-d2fd-4d01-88af-a2257db344b8,CUST0032,2026-01-09T05:38:00,298.81,pending
840798ad-d819-49a3-821a-bce1acdacfdc,CUST0409,2026-01-09T05:45:00,4681.26,refunded
d5253b2c-3e14-4697-95f8-6592c8c5ec55,CUST0449,2026-01-09T05:52:00,2576.96,cancelled
abe57ffa-9a41-4729-9bee-3d5f63f338f6,CUST0034,2026-01-09T05:59:00,4567.23,completed
6e85e863-d2b2-4ef2-af80-ac31471f9c85,CUST0002,2026-01-09T06:06:00,1377.02,refunded
0d4d137b-4a6f-4d2d-b27c-ce09c3aedd30,CUST0365,2026-01-09T06:13:00,1377.58,refunded
1b0c8394-1672-4afd-b211-06c03aac544e,CUST0174,2026-01-09T06:20:00,2634.93,pending
ddb50a23-5386-4828-9197-0447e92df51a,CUST0195,2026-01-09T06:27:00,4338.43,processing
cbbbc32b-4c38-4f0c-87b8-d96ecd18e794,CUST0396,2026-01-09T06:34:00,3520.31,refunded
6b1e6ef4-a472-4056-91d4-32e2d3885655,CUST0384,2026-01-09T06:41:00,2685.12,pending
9bc0717e-0c99-4788-b9fb-1d8c77df012a,CUST0368,2026-01-09T06:48:00,1037.51,processing
457c9ae6-db91-4311-b779-f21eebe7a7bc,CUST0493,2026-01-09T06:55:00,4488.53,processing
33cbffd3-c810-40c8-bedc-490b9e43ef8f,CUST0426,2026-01-09T07:02:00,1044.39,pending
d4ac7e78-42c5-4e69-a311-13c5d8e916b7,CUST0187,2026-01-09T07:09:00,1729.94,completed
e48f39e7-1e88-440f-8c2d-d6c760f5626f,CUST0202,2026-01-09T07:16:00,4683.48,pending
058c94e4-080c-46db-b4df-aea93e6ff840,CUST0445,2026-01-09T07:23:00,3109.4,cancelled
1c73f691-0fcc-4571-8260-e8773cfcb40b,CUST0368,2026-01-09T07:30:00,3740.02,refunded
6aed8c4a-7f33-4ce6-b9c0-3f1edf94f07e,CUST0397,2026-01-09T07:37:00,2871.73,pending
077f653b-af3c-417e-afb5-dddcc5f5f8bf,CUST0433,2026-01-09T07:44:00,285.56,cancelled
90a540ef-432c-438f-80ec-3e07b5b0c0fd,CUST0434,2026-01-09T07:51:00,2521.8,refunded
c3eb4a88-5f52-44eb-b27f-f078b033ba0e,CUST0265,2026-01-09T07:58:00,412.99,refunded
f9ec4c9b-d8d6-4dbf-a23f-7cab282c16eb,CUST0237,2026-01-09T08:05:00,623.77,refunded
49d4da94-5e63-4283-a115-8a4974e713ab,CUST0436,2026-01-09T08:12:00,3605.68,cancelled
47e3672b-1a74-4c4d-b44b-536a2b2a8441,CUST0046,2026-01-09T08:19:00,2017.37,processing
1befb28a-da0d-4211-ab9a-3619448f6c47,CUST0113,2026-01-09T08:26:00,1023.84,completed
4ca3a4ff-be83-4c30-9b7a-a6f63ca0e62c,CUST0096,2026-01-09T08:33:00,2467.87,pending
ce486d9e-c714-4eb0-8d43-fe16855f2f56,CUST0320,2026-01-09T08:40:00,928.26,pending
d9a9c1e3-227d-42f4-b1c3-46473d17dceb,CUST0164,2026-01-09T08:47:00,1323.14,cancelled
13afc905-b596-48b2-a3c7-a737b2ace43f,CUST0229,2026-01-09T08:54:00,3900.2,cancelled
7849d444-2738-472f-b7db-e085eaab43ab,CUST0232,2026-01-09T09:01:00,2834.78,cancelled
f0af585a-39b9-4641-b6fa-b89f369cad5c,CUST0082,2026-01-09T09:08:00,2172.39,refunded
49372e35-026c-456f-8e4c-befaae164ecb,CUST0308,2026-01-09T09:15:00,2670.45,refunded
9b547c95-e24d-4f26-858e-e8cb5c64a375,CUST0340,2026-01-09T09:22:00,4451.91,completed
332dd467-479e-41a9-ac46-f4cc6d4422d7,CUST0442,2026-01-09T09:29:00,2391.6,completed
0f8ea807-49e4-4e69-802f-64d5ef98baaf,CUST0499,2026-01-09T09:36:00,393.74,refunded
039095b4-a205-400e-a257-04d5696f33e7,CUST0415,2026-01-09T09:43:00,3411.22,completed
efc1c06e-6ea7-423e-916b-28be0a6e8a5c,CUST0383,2026-01-09T09:50:00,3874.58,processing
37e5fd93-e233-4b16-b532-357a77b51605,CUST0484,2026-01-09T09:57:00,2576.36,processing
202c0bf7-dfc2-4a64-b1dd-f209d74d0e3f,CUST0189,2026-01-09T10:04:00,2323.79,refunded
